Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1994","1994","100 g/ha","17624","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1995","1995","100 g/ha","17736","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1996","1996","100 g/ha","8983","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1997","1997","100 g/ha","10165","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1998","1998","100 g/ha","7602","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","1999","1999","100 g/ha","11543","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2000","2000","100 g/ha","7000","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2001","2001","100 g/ha","36378","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2002","2002","100 g/ha","11786","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2003","2003","100 g/ha","12500","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2004","2004","100 g/ha","25778","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2005","2005","100 g/ha","14091","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2006","2006","100 g/ha","10171","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2007","2007","100 g/ha","23333","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2008","2008","100 g/ha","12500","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2009","2009","100 g/ha","15370","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2010","2010","100 g/ha","20218","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2011","2011","100 g/ha","15276","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2012","2012","100 g/ha","10219","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2013","2013","100 g/ha","12593","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2014","2014","100 g/ha","11242","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2015","2015","100 g/ha","9389","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2016","2016","100 g/ha","10513","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2017","2017","100 g/ha","12512","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2018","2018","100 g/ha","14285","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2019","2019","100 g/ha","17678","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","13395","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01445","Sunflower seed","2021","2021","100 g/ha","13899","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1961","1961","100 g/ha","61134","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1962","1962","100 g/ha","69961","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1963","1963","100 g/ha","70105","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1964","1964","100 g/ha","68492","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1965","1965","100 g/ha","81820","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1966","1966","100 g/ha","89696","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1967","1967","100 g/ha","90972","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1968","1968","100 g/ha","86907","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1969","1969","100 g/ha","93696","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1970","1970","100 g/ha","95928","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1971","1971","100 g/ha","107876","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1972","1972","100 g/ha","114455","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1973","1973","100 g/ha","104139","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1974","1974","100 g/ha","103109","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1975","1975","100 g/ha","107411","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1976","1976","100 g/ha","113399","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1977","1977","100 g/ha","101819","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1978","1978","100 g/ha","102003","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1979","1979","100 g/ha","135043","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1980","1980","100 g/ha","122129","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1981","1981","100 g/ha","151878","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1982","1982","100 g/ha","148057","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1983","1983","100 g/ha","161271","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1984","1984","100 g/ha","153716","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1985","1985","100 g/ha","205520","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1986","1986","100 g/ha","142402","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1987","1987","100 g/ha","191190","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1988","1988","100 g/ha","179432","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1989","1989","100 g/ha","142256","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1990","1990","100 g/ha","167541","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1991","1991","100 g/ha","174848","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1992","1992","100 g/ha","202929","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1993","1993","100 g/ha","185676","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1994","1994","100 g/ha","198359","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1995","1995","100 g/ha","174581","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1996","1996","100 g/ha","185891","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1997","1997","100 g/ha","209597","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1998","1998","100 g/ha","187500","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","1999","1999","100 g/ha","193104","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2000","2000","100 g/ha","188160","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2001","2001","100 g/ha","199853","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2002","2002","100 g/ha","184236","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2003","2003","100 g/ha","237275","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2004","2004","100 g/ha","218597","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2005","2005","100 g/ha","214928","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2006","2006","100 g/ha","212942","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2007","2007","100 g/ha","204599","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2008","2008","100 g/ha","215028","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2009","2009","100 g/ha","190454","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2010","2010","100 g/ha","206653","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2011","2011","100 g/ha","201465","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2012","2012","100 g/ha","175168","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2013","2013","100 g/ha","183965","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2014","2014","100 g/ha","177216","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2015","2015","100 g/ha","191395","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2016","2016","100 g/ha","197203","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2017","2017","100 g/ha","204209","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2018","2018","100 g/ha","202440","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2019","2019","100 g/ha","191245","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","195907","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01530","Sweet potatoes","2021","2021","100 g/ha","197900","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1961","1961","100 g/ha","87500","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1962","1962","100 g/ha","87500","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1963","1963","100 g/ha","88235","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1964","1964","100 g/ha","88889","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1965","1965","100 g/ha","89474","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1966","1966","100 g/ha","90000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1967","1967","100 g/ha","90909","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1968","1968","100 g/ha","90909","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1969","1969","100 g/ha","95455","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1970","1970","100 g/ha","95455","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1971","1971","100 g/ha","94545","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1972","1972","100 g/ha","94444","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1973","1973","100 g/ha","94545","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1974","1974","100 g/ha","94077","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1975","1975","100 g/ha","97188","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1976","1976","100 g/ha","99429","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1977","1977","100 g/ha","107299","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1978","1978","100 g/ha","91695","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1979","1979","100 g/ha","128137","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1980","1980","100 g/ha","117528","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1981","1981","100 g/ha","69974","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1982","1982","100 g/ha","123995","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1983","1983","100 g/ha","103953","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1984","1984","100 g/ha","99672","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1985","1985","100 g/ha","82117","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1986","1986","100 g/ha","79443","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1987","1987","100 g/ha","90428","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1988","1988","100 g/ha","98724","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1989","1989","100 g/ha","120646","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1990","1990","100 g/ha","127149","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1991","1991","100 g/ha","134503","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1992","1992","100 g/ha","101345","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1993","1993","100 g/ha","115339","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1994","1994","100 g/ha","115184","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1995","1995","100 g/ha","144924","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1996","1996","100 g/ha","186578","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1997","1997","100 g/ha","146166","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1998","1998","100 g/ha","121950","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","1999","1999","100 g/ha","114743","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2000","2000","100 g/ha","122459","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2001","2001","100 g/ha","134628","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2002","2002","100 g/ha","112227","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2003","2003","100 g/ha","129283","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2004","2004","100 g/ha","142042","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2005","2005","100 g/ha","138405","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2006","2006","100 g/ha","121851","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2007","2007","100 g/ha","143788","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2008","2008","100 g/ha","120499","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2009","2009","100 g/ha","127519","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2010","2010","100 g/ha","117416","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2011","2011","100 g/ha","130134","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2012","2012","100 g/ha","135841","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2013","2013","100 g/ha","138210","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2014","2014","100 g/ha","146196","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2015","2015","100 g/ha","144402","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2016","2016","100 g/ha","139102","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2017","2017","100 g/ha","145157","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2018","2018","100 g/ha","151204","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2019","2019","100 g/ha","141837","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2020","2020","100 g/ha","146898","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01324","Tangerines, mandarins, clementines","2021","2021","100 g/ha","126547","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1961","1961","100 g/ha","68270","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1962","1962","100 g/ha","66712","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1963","1963","100 g/ha","67951","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1964","1964","100 g/ha","67664","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1965","1965","100 g/ha","109183","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1966","1966","100 g/ha","108631","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1967","1967","100 g/ha","119872","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1968","1968","100 g/ha","116590","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1969","1969","100 g/ha","117868","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1970","1970","100 g/ha","133160","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1971","1971","100 g/ha","145127","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1972","1972","100 g/ha","155302","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1973","1973","100 g/ha","145611","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1974","1974","100 g/ha","164950","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1975","1975","100 g/ha","160779","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1976","1976","100 g/ha","148203","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1977","1977","100 g/ha","143868","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1978","1978","100 g/ha","190238","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1979","1979","100 g/ha","183673","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1980","1980","100 g/ha","167685","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1981","1981","100 g/ha","194469","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1982","1982","100 g/ha","197853","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1983","1983","100 g/ha","210725","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1984","1984","100 g/ha","212149","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1985","1985","100 g/ha","212145","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1986","1986","100 g/ha","258739","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1987","1987","100 g/ha","215558","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1988","1988","100 g/ha","220633","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1989","1989","100 g/ha","217598","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1990","1990","100 g/ha","205272","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1991","1991","100 g/ha","206021","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1992","1992","100 g/ha","164769","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1993","1993","100 g/ha","192315","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1994","1994","100 g/ha","185331","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1995","1995","100 g/ha","220161","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1996","1996","100 g/ha","233089","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1997","1997","100 g/ha","225667","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1998","1998","100 g/ha","230647","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","1999","1999","100 g/ha","234198","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2000","2000","100 g/ha","214030","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2001","2001","100 g/ha","225601","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2002","2002","100 g/ha","224196","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2003","2003","100 g/ha","238099","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2004","2004","100 g/ha","243158","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2005","2005","100 g/ha","235938","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2006","2006","100 g/ha","229079","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2007","2007","100 g/ha","269893","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2008","2008","100 g/ha","283008","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2009","2009","100 g/ha","271617","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2010","2010","100 g/ha","305293","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2011","2011","100 g/ha","285325","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2012","2012","100 g/ha","355254","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2013","2013","100 g/ha","376594","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2014","2014","100 g/ha","371435","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2015","2015","100 g/ha","411169","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2016","2016","100 g/ha","433429","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2017","2017","100 g/ha","456275","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2018","2018","100 g/ha","504785","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2019","2019","100 g/ha","485903","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","487171","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01234","Tomatoes","2021","2021","100 g/ha","459466","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1980","1980","100 g/ha","25000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1981","1981","100 g/ha","13750","E","Estimated value"
